student_id,exam_type,test_name,test_number,subject,attendance_percentage,combination,academic_year,english_theory,language_subject,language_theory,physics_theory,physics_practical,chemistry_theory,chemistry_practical,maths_theory,biology_theory,biology_practical,computer_science_theory,computer_science_practical,behavior_score
260055,JUT,Term,1.0,All,90,PCMB,2026,49.0,Sanskrit,88.0,47.0,28.0,66.0,28.0,81.0,51.0,16.0,,,6
260055,JFT,Term,1.0,All,74,PCMB,2026,37.0,Sanskrit,95.0,67.0,27.0,45.0,20.0,100.0,39.0,27.0,,,9
260055,Final Exam,Annual,1.0,All,77,PCMB,2026,89.0,Hindi,41.0,49.0,20.0,42.0,16.0,61.0,64.0,17.0,,,5
260056,Unit Test,Chapter 1 Test,1.0,English,91,PCMC,2026,54.0,,,,,,,,,,,,6
260056,Unit Test,Chapter 1 Test,1.0,Language,79,PCMC,2026,,Kannada,63.0,,,,,,,,,,9
260056,Unit Test,Chapter 1 Test,1.0,Physics,93,PCMC,2026,,,,65.0,28.0,,,,,,,,6
260056,Unit Test,Chapter 1 Test,1.0,Chemistry,79,PCMC,2026,,,,,,60.0,30.0,,,,,,7
260056,Unit Test,Chapter 1 Test,1.0,Maths,93,PCMC,2026,,,,,,,,85.0,,,,,6
260056,Unit Test,Chapter 1 Test,1.0,Computer Science,87,PCMC,2026,,,,,,,,,,,45.0,29.0,10
260056,Mid Term,Term,1.0,All,93,PCMC,2026,94.0,Kannada,58.0,65.0,29.0,30.0,26.0,100.0,,,28.0,24.0,6
260056,JUT,Term,1.0,All,72,PCMC,2026,67.0,Sanskrit,71.0,59.0,18.0,25.0,18.0,56.0,,,67.0,15.0,10
260056,JFT,Term,1.0,All,73,PCMC,2026,45.0,Kannada,44.0,27.0,25.0,37.0,23.0,37.0,,,49.0,19.0,8
260056,Final Exam,Annual,1.0,All,92,PCMC,2026,73.0,Hindi,69.0,48.0,27.0,67.0,27.0,76.0,,,64.0,29.0,5
260057,Unit Test,Chapter 1 Test,1.0,English,98,PCMC,2026,98.0,,,,,,,,,,,,6
260057,Unit Test,Chapter 1 Test,1.0,Language,76,PCMC,2026,,Sanskrit,93.0,,,,,,,,,,8
260057,Unit Test,Chapter 1 Test,1.0,Physics,77,PCMC,2026,,,,48.0,22.0,,,,,,,,10
260057,Unit Test,Chapter 1 Test,1.0,Chemistry,82,PCMC,2026,,,,,,50.0,28.0,,,,,,9
260057,Unit Test,Chapter 1 Test,1.0,Maths,98,PCMC,2026,,,,,,,,41.0,,,,,9
260057,Unit Test,Chapter 1 Test,1.0,Computer Science,85,PCMC,2026,,,,,,,,,,,63.0,23.0,7
260057,Mid Term,Term,1.0,All,71,PCMC,2026,48.0,Sanskrit,82.0,25.0,15.0,44.0,29.0,45.0,,,41.0,29.0,7
260057,JUT,Term,1.0,All,83,PCMC,2026,60.0,Kannada,90.0,29.0,19.0,30.0,17.0,39.0,,,40.0,27.0,10
260057,JFT,Term,1.0,All,97,PCMC,2026,56.0,Sanskrit,73.0,41.0,23.0,56.0,22.0,68.0,,,45.0,17.0,10
260057,Final Exam,Annual,1.0,All,81,PCMC,2026,36.0,Kannada,51.0,65.0,19.0,44.0,24.0,69.0,,,62.0,19.0,8
260058,Unit Test,Chapter 1 Test,1.0,English,100,PCMB,2026,58.0,,,,,,,,,,,,8
260058,Unit Test,Chapter 1 Test,1.0,Language,90,PCMB,2026,,Kannada,78.0,,,,,,,,,,9
260058,Unit Test,Chapter 1 Test,1.0,Physics,92,PCMB,2026,,,,47.0,17.0,,,,,,,,7
260058,Unit Test,Chapter 1 Test,1.0,Chemistry,98,PCMB,2026,,,,,,43.0,28.0,,,,,,6
260058,Unit Test,Chapter 1 Test,1.0,Maths,82,PCMB,2026,,,,,,,,74.0,,,,,7
260058,Unit Test,Chapter 1 Test,1.0,Biology,100,PCMB,2026,,,,,,,,,61.0,24.0,,,10
260058,Mid Term,Term,1.0,All,85,PCMB,2026,95.0,Kannada,44.0,36.0,26.0,47.0,21.0,57.0,55.0,19.0,,,9
260058,JUT,Term,1.0,All,100,PCMB,2026,53.0,Hindi,70.0,42.0,29.0,61.0,26.0,79.0,40.0,26.0,,,10
260058,JFT,Term,1.0,All,91,PCMB,2026,48.0,Kannada,61.0,69.0,24.0,55.0,19.0,79.0,28.0,19.0,,,6
260058,Final Exam,Annual,1.0,All,88,PCMB,2026,96.0,Sanskrit,80.0,39.0,25.0,51.0,26.0,43.0,61.0,30.0,,,10
260059,Unit Test,Chapter 1 Test,1.0,English,78,PCMC,2026,78.0,,,,,,,,,,,,8
260059,Unit Test,Chapter 1 Test,1.0,Language,90,PCMC,2026,,Kannada,45.0,,,,,,,,,,8
260059,Unit Test,Chapter 1 Test,1.0,Physics,100,PCMC,2026,,,,40.0,22.0,,,,,,,,9
260059,Unit Test,Chapter 1 Test,1.0,Chemistry,82,PCMC,2026,,,,,,56.0,16.0,,,,,,10
260059,Unit Test,Chapter 1 Test,1.0,Maths,77,PCMC,2026,,,,,,,,79.0,,,,,8
260059,Unit Test,Chapter 1 Test,1.0,Computer Science,87,PCMC,2026,,,,,,,,,,,34.0,20.0,7
260059,Mid Term,Term,1.0,All,95,PCMC,2026,94.0,Hindi,40.0,41.0,17.0,70.0,16.0,79.0,,,64.0,27.0,9
260059,JUT,Term,1.0,All,83,PCMC,2026,84.0,Kannada,89.0,34.0,17.0,54.0,17.0,74.0,,,61.0,20.0,8
260059,JFT,Term,1.0,All,98,PCMC,2026,98.0,Sanskrit,83.0,60.0,23.0,56.0,23.0,64.0,,,59.0,20.0,8
260059,Final Exam,Annual,1.0,All,76,PCMC,2026,49.0,Sanskrit,69.0,48.0,29.0,60.0,23.0,58.0,,,48.0,29.0,8
260060,Unit Test,Chapter 1 Test,1.0,English,97,PCMB,2026,91.0,,,,,,,,,,,,6
260060,Unit Test,Chapter 1 Test,1.0,Language,94,PCMB,2026,,Kannada,78.0,,,,,,,,,,6
260060,Unit Test,Chapter 1 Test,1.0,Physics,80,PCMB,2026,,,,47.0,15.0,,,,,,,,6
260060,Unit Test,Chapter 1 Test,1.0,Chemistry,93,PCMB,2026,,,,,,24.0,22.0,,,,,,7
260060,Unit Test,Chapter 1 Test,1.0,Maths,100,PCMB,2026,,,,,,,,72.0,,,,,9
260060,Unit Test,Chapter 1 Test,1.0,Biology,84,PCMB,2026,,,,,,,,,65.0,25.0,,,9
260060,Mid Term,Term,1.0,All,84,PCMB,2026,67.0,Sanskrit,74.0,56.0,23.0,47.0,24.0,35.0,63.0,18.0,,,6
260060,JUT,Term,1.0,All,98,PCMB,2026,61.0,Sanskrit,55.0,53.0,15.0,34.0,19.0,35.0,57.0,20.0,,,10
260060,JFT,Term,1.0,All,78,PCMB,2026,46.0,Sanskrit,90.0,61.0,26.0,26.0,24.0,59.0,32.0,25.0,,,8
260060,Final Exam,Annual,1.0,All,82,PCMB,2026,93.0,Kannada,52.0,60.0,20.0,52.0,19.0,68.0,69.0,19.0,,,9
260061,Unit Test,Chapter 1 Test,1.0,English,86,PCMB,2026,44.0,,,,,,,,,,,,6
260061,Unit Test,Chapter 1 Test,1.0,Language,89,PCMB,2026,,Sanskrit,57.0,,,,,,,,,,6
260061,Unit Test,Chapter 1 Test,1.0,Physics,86,PCMB,2026,,,,68.0,15.0,,,,,,,,6
260061,Unit Test,Chapter 1 Test,1.0,Chemistry,99,PCMB,2026,,,,,,32.0,29.0,,,,,,6
260061,Unit Test,Chapter 1 Test,1.0,Maths,85,PCMB,2026,,,,,,,,51.0,,,,,6
260061,Unit Test,Chapter 1 Test,1.0,Biology,85,PCMB,2026,,,,,,,,,27.0,21.0,,,8
260061,Mid Term,Term,1.0,All,82,PCMB,2026,62.0,Kannada,50.0,46.0,28.0,66.0,15.0,58.0,28.0,24.0,,,10
260061,JUT,Term,1.0,All,92,PCMB,2026,72.0,Hindi,74.0,28.0,20.0,48.0,24.0,84.0,59.0,20.0,,,8
260061,JFT,Term,1.0,All,88,PCMB,2026,85.0,Hindi,45.0,60.0,17.0,56.0,19.0,90.0,52.0,25.0,,,5
260061,Final Exam,Annual,1.0,All,96,PCMB,2026,81.0,Kannada,40.0,45.0,18.0,69.0,29.0,67.0,48.0,25.0,,,7
260062,Unit Test,Chapter 1 Test,1.0,English,79,PCMB,2026,72.0,,,,,,,,,,,,8
260062,Unit Test,Chapter 1 Test,1.0,Language,75,PCMB,2026,,Kannada,46.0,,,,,,,,,,9
260062,Unit Test,Chapter 1 Test,1.0,Physics,82,PCMB,2026,,,,33.0,19.0,,,,,,,,8
260062,Unit Test,Chapter 1 Test,1.0,Chemistry,85,PCMB,2026,,,,,,62.0,27.0,,,,,,10
260062,Unit Test,Chapter 1 Test,1.0,Maths,79,PCMB,2026,,,,,,,,69.0,,,,,8
260062,Unit Test,Chapter 1 Test,1.0,Biology,89,PCMB,2026,,,,,,,,,67.0,29.0,,,8
260062,Mid Term,Term,1.0,All,97,PCMB,2026,59.0,Kannada,64.0,35.0,29.0,66.0,28.0,72.0,37.0,19.0,,,6
260062,JUT,Term,1.0,All,81,PCMB,2026,61.0,Hindi,97.0,29.0,22.0,53.0,23.0,94.0,37.0,18.0,,,8
260062,JFT,Term,1.0,All,83,PCMB,2026,59.0,Sanskrit,57.0,43.0,24.0,67.0,22.0,97.0,55.0,27.0,,,8
260062,Final Exam,Annual,1.0,All,86,PCMB,2026,42.0,Hindi,45.0,25.0,23.0,27.0,30.0,40.0,58.0,21.0,,,10
260063,Unit Test,Chapter 1 Test,1.0,English,89,PCMB,2026,100.0,,,,,,,,,,,,6
260063,Unit Test,Chapter 1 Test,1.0,Language,75,PCMB,2026,,Sanskrit,55.0,,,,,,,,,,8
260063,Unit Test,Chapter 1 Test,1.0,Physics,78,PCMB,2026,,,,32.0,19.0,,,,,,,,7
260063,Unit Test,Chapter 1 Test,1.0,Chemistry,99,PCMB,2026,,,,,,29.0,15.0,,,,,,9
260063,Unit Test,Chapter 1 Test,1.0,Maths,81,PCMB,2026,,,,,,,,57.0,,,,,10
260063,Unit Test,Chapter 1 Test,1.0,Biology,82,PCMB,2026,,,,,,,,,38.0,23.0,,,7
260063,Mid Term,Term,1.0,All,70,PCMB,2026,40.0,Sanskrit,90.0,26.0,20.0,29.0,19.0,86.0,59.0,19.0,,,6
260063,JUT,Term,1.0,All,86,PCMB,2026,92.0,Sanskrit,96.0,52.0,15.0,38.0,15.0,54.0,59.0,17.0,,,9
260063,JFT,Term,1.0,All,81,PCMB,2026,52.0,Kannada,43.0,36.0,26.0,29.0,19.0,37.0,54.0,22.0,,,7
260063,Final Exam,Annual,1.0,All,85,PCMB,2026,36.0,Sanskrit,51.0,31.0,22.0,30.0,18.0,58.0,49.0,25.0,,,7
260064,Unit Test,Chapter 1 Test,1.0,English,93,PCMB,2026,77.0,,,,,,,,,,,,6
260064,Unit Test,Chapter 1 Test,1.0,Language,92,PCMB,2026,,Sanskrit,42.0,,,,,,,,,,6
260064,Unit Test,Chapter 1 Test,1.0,Physics,83,PCMB,2026,,,,36.0,19.0,,,,,,,,10
260064,Unit Test,Chapter 1 Test,1.0,Chemistry,79,PCMB,2026,,,,,,35.0,29.0,,,,,,6
260064,Unit Test,Chapter 1 Test,1.0,Maths,86,PCMB,2026,,,,,,,,36.0,,,,,10
260064,Unit Test,Chapter 1 Test,1.0,Biology,75,PCMB,2026,,,,,,,,,51.0,15.0,,,6
260064,Mid Term,Term,1.0,All,100,PCMB,2026,64.0,Sanskrit,78.0,57.0,24.0,34.0,17.0,100.0,44.0,27.0,,,10
260064,JUT,Term,1.0,All,89,PCMB,2026,58.0,Sanskrit,41.0,41.0,17.0,42.0,30.0,49.0,43.0,23.0,,,5
260064,JFT,Term,1.0,All,76,PCMB,2026,50.0,Sanskrit,36.0,52.0,17.0,25.0,18.0,42.0,58.0,22.0,,,10
260064,Final Exam,Annual,1.0,All,100,PCMB,2026,91.0,Kannada,45.0,62.0,26.0,38.0,19.0,78.0,34.0,28.0,,,10
260065,Unit Test,Chapter 1 Test,1.0,English,96,PCMC,2026,96.0,,,,,,,,,,,,9
260065,Unit Test,Chapter 1 Test,1.0,Language,89,PCMC,2026,,Hindi,62.0,,,,,,,,,,9
260065,Unit Test,Chapter 1 Test,1.0,Physics,85,PCMC,2026,,,,50.0,25.0,,,,,,,,10
260065,Unit Test,Chapter 1 Test,1.0,Chemistry,75,PCMC,2026,,,,,,51.0,16.0,,,,,,7
260065,Unit Test,Chapter 1 Test,1.0,Maths,99,PCMC,2026,,,,,,,,95.0,,,,,10
260065,Unit Test,Chapter 1 Test,1.0,Computer Science,99,PCMC,2026,,,,,,,,,,,62.0,24.0,10
260065,Mid Term,Term,1.0,All,100,PCMC,2026,35.0,Sanskrit,97.0,60.0,21.0,63.0,28.0,40.0,,,64.0,28.0,7
260065,JUT,Term,1.0,All,86,PCMC,2026,71.0,Sanskrit,83.0,69.0,21.0,35.0,15.0,77.0,,,65.0,16.0,5
260065,JFT,Term,1.0,All,78,PCMC,2026,50.0,Kannada,62.0,53.0,28.0,65.0,29.0,56.0,,,41.0,23.0,9
260065,Final Exam,Annual,1.0,All,84,PCMC,2026,64.0,Hindi,45.0,65.0,28.0,70.0,17.0,58.0,,,34.0,18.0,9
260066,Unit Test,Chapter 1 Test,1.0,English,88,PCMB,2026,69.0,,,,,,,,,,,,6
260066,Unit Test,Chapter 1 Test,1.0,Language,100,PCMB,2026,,Hindi,39.0,,,,,,,,,,9
260066,Unit Test,Chapter 1 Test,1.0,Physics,87,PCMB,2026,,,,69.0,17.0,,,,,,,,9
260066,Unit Test,Chapter 1 Test,1.0,Chemistry,77,PCMB,2026,,,,,,32.0,29.0,,,,,,9
260066,Unit Test,Chapter 1 Test,1.0,Maths,80,PCMB,2026,,,,,,,,37.0,,,,,10
260066,Unit Test,Chapter 1 Test,1.0,Biology,88,PCMB,2026,,,,,,,,,64.0,26.0,,,6
260066,Mid Term,Term,1.0,All,90,PCMB,2026,61.0,Hindi,78.0,47.0,20.0,24.0,19.0,93.0,30.0,20.0,,,7
260066,JUT,Term,1.0,All,82,PCMB,2026,38.0,Hindi,66.0,27.0,21.0,29.0,18.0,82.0,51.0,25.0,,,9
260066,JFT,Term,1.0,All,77,PCMB,2026,47.0,Hindi,35.0,36.0,27.0,25.0,17.0,57.0,53.0,18.0,,,5
260066,Final Exam,Annual,1.0,All,91,PCMB,2026,72.0,Hindi,74.0,38.0,19.0,67.0,27.0,83.0,58.0,15.0,,,10
260067,Unit Test,Chapter 1 Test,1.0,English,82,PCMC,2026,55.0,,,,,,,,,,,,6
260067,Unit Test,Chapter 1 Test,1.0,Language,90,PCMC,2026,,Hindi,91.0,,,,,,,,,,7
260067,Unit Test,Chapter 1 Test,1.0,Physics,79,PCMC,2026,,,,64.0,26.0,,,,,,,,8
260067,Unit Test,Chapter 1 Test,1.0,Chemistry,77,PCMC,2026,,,,,,57.0,23.0,,,,,,7
260067,Unit Test,Chapter 1 Test,1.0,Maths,92,PCMC,2026,,,,,,,,72.0,,,,,10
260067,Unit Test,Chapter 1 Test,1.0,Computer Science,86,PCMC,2026,,,,,,,,,,,67.0,26.0,10
260067,Mid Term,Term,1.0,All,91,PCMC,2026,40.0,Sanskrit,67.0,52.0,23.0,57.0,30.0,68.0,,,38.0,16.0,10
260067,JUT,Term,1.0,All,72,PCMC,2026,37.0,Sanskrit,40.0,24.0,21.0,56.0,29.0,41.0,,,34.0,30.0,8
260067,JFT,Term,1.0,All,78,PCMC,2026,64.0,Kannada,38.0,41.0,16.0,24.0,22.0,82.0,,,41.0,29.0,5
260067,Final Exam,Annual,1.0,All,84,PCMC,2026,35.0,Kannada,41.0,43.0,20.0,39.0,25.0,74.0,,,52.0,22.0,10
260068,Unit Test,Chapter 1 Test,1.0,English,80,PCMB,2026,81.0,,,,,,,,,,,,8
260068,Unit Test,Chapter 1 Test,1.0,Language,78,PCMB,2026,,Hindi,39.0,,,,,,,,,,10
260068,Unit Test,Chapter 1 Test,1.0,Physics,96,PCMB,2026,,,,28.0,25.0,,,,,,,,7
260068,Unit Test,Chapter 1 Test,1.0,Chemistry,94,PCMB,2026,,,,,,26.0,20.0,,,,,,9
260068,Unit Test,Chapter 1 Test,1.0,Maths,89,PCMB,2026,,,,,,,,88.0,,,,,10
260068,Unit Test,Chapter 1 Test,1.0,Biology,95,PCMB,2026,,,,,,,,,44.0,30.0,,,8
260068,Mid Term,Term,1.0,All,99,PCMB,2026,85.0,Hindi,56.0,36.0,26.0,44.0,23.0,76.0,39.0,26.0,,,10
260068,JUT,Term,1.0,All,71,PCMB,2026,83.0,Kannada,96.0,51.0,30.0,39.0,26.0,94.0,49.0,15.0,,,6
260068,JFT,Term,1.0,All,86,PCMB,2026,84.0,Hindi,93.0,35.0,16.0,32.0,18.0,76.0,61.0,30.0,,,6
260068,Final Exam,Annual,1.0,All,79,PCMB,2026,82.0,Sanskrit,46.0,38.0,24.0,59.0,29.0,73.0,48.0,17.0,,,6
260069,Unit Test,Chapter 1 Test,1.0,English,95,PCMC,2026,71.0,,,,,,,,,,,,10
260069,Unit Test,Chapter 1 Test,1.0,Language,78,PCMC,2026,,Hindi,44.0,,,,,,,,,,7
260069,Unit Test,Chapter 1 Test,1.0,Physics,99,PCMC,2026,,,,66.0,22.0,,,,,,,,6
260069,Unit Test,Chapter 1 Test,1.0,Chemistry,79,PCMC,2026,,,,,,56.0,27.0,,,,,,7
260069,Unit Test,Chapter 1 Test,1.0,Maths,76,PCMC,2026,,,,,,,,66.0,,,,,6
260069,Unit Test,Chapter 1 Test,1.0,Computer Science,85,PCMC,2026,,,,,,,,,,,39.0,19.0,6
260069,Mid Term,Term,1.0,All,81,PCMC,2026,71.0,Kannada,89.0,36.0,27.0,26.0,24.0,91.0,,,38.0,19.0,8
260069,JUT,Term,1.0,All,78,PCMC,2026,100.0,Hindi,94.0,54.0,21.0,56.0,23.0,43.0,,,39.0,29.0,8
260069,JFT,Term,1.0,All,84,PCMC,2026,48.0,Kannada,97.0,68.0,27.0,44.0,22.0,70.0,,,36.0,30.0,5
260069,Final Exam,Annual,1.0,All,70,PCMC,2026,76.0,Hindi,90.0,54.0,26.0,41.0,21.0,79.0,,,54.0,17.0,10
260070,Unit Test,Chapter 1 Test,1.0,English,98,PCMB,2026,73.0,,,,,,,,,,,,7
260070,Unit Test,Chapter 1 Test,1.0,Language,82,PCMB,2026,,Kannada,36.0,,,,,,,,,,7
260070,Unit Test,Chapter 1 Test,1.0,Physics,87,PCMB,2026,,,,69.0,30.0,,,,,,,,8
260070,Unit Test,Chapter 1 Test,1.0,Chemistry,84,PCMB,2026,,,,,,32.0,26.0,,,,,,10
260070,Unit Test,Chapter 1 Test,1.0,Maths,77,PCMB,2026,,,,,,,,46.0,,,,,6
260070,Unit Test,Chapter 1 Test,1.0,Biology,95,PCMB,2026,,,,,,,,,64.0,20.0,,,7
260070,Mid Term,Term,1.0,All,74,PCMB,2026,53.0,Kannada,50.0,48.0,17.0,51.0,23.0,53.0,45.0,26.0,,,7
260070,JUT,Term,1.0,All,71,PCMB,2026,39.0,Kannada,75.0,42.0,18.0,68.0,19.0,61.0,50.0,25.0,,,8
260070,JFT,Term,1.0,All,99,PCMB,2026,81.0,Sanskrit,56.0,48.0,23.0,49.0,27.0,47.0,65.0,29.0,,,5
260070,Final Exam,Annual,1.0,All,71,PCMB,2026,38.0,Hindi,56.0,30.0,21.0,28.0,23.0,72.0,31.0,19.0,,,9
260071,Unit Test,Chapter 1 Test,1.0,English,92,PCMC,2026,69.0,,,,,,,,,,,,8
260071,Unit Test,Chapter 1 Test,1.0,Language,88,PCMC,2026,,Sanskrit,95.0,,,,,,,,,,8
260071,Unit Test,Chapter 1 Test,1.0,Physics,89,PCMC,2026,,,,56.0,25.0,,,,,,,,8
260071,Unit Test,Chapter 1 Test,1.0,Chemistry,75,PCMC,2026,,,,,,34.0,19.0,,,,,,6
260071,Unit Test,Chapter 1 Test,1.0,Maths,80,PCMC,2026,,,,,,,,59.0,,,,,9
260071,Unit Test,Chapter 1 Test,1.0,Computer Science,77,PCMC,2026,,,,,,,,,,,70.0,27.0,8
260071,Mid Term,Term,1.0,All,82,PCMC,2026,98.0,Hindi,41.0,37.0,29.0,49.0,15.0,65.0,,,48.0,30.0,10
260071,JUT,Term,1.0,All,71,PCMC,2026,50.0,Kannada,36.0,69.0,15.0,42.0,26.0,64.0,,,50.0,30.0,10
260071,JFT,Term,1.0,All,89,PCMC,2026,65.0,Hindi,78.0,55.0,20.0,69.0,29.0,91.0,,,56.0,28.0,10
260071,Final Exam,Annual,1.0,All,84,PCMC,2026,38.0,Sanskrit,51.0,36.0,28.0,24.0,24.0,41.0,,,39.0,16.0,9
260072,Unit Test,Chapter 1 Test,1.0,English,82,PCMB,2026,51.0,,,,,,,,,,,,6
260072,Unit Test,Chapter 1 Test,1.0,Language,97,PCMB,2026,,Hindi,53.0,,,,,,,,,,8
260072,Unit Test,Chapter 1 Test,1.0,Physics,99,PCMB,2026,,,,62.0,23.0,,,,,,,,8
260072,Unit Test,Chapter 1 Test,1.0,Chemistry,79,PCMB,2026,,,,,,41.0,15.0,,,,,,10
260072,Unit Test,Chapter 1 Test,1.0,Maths,84,PCMB,2026,,,,,,,,53.0,,,,,9
260072,Unit Test,Chapter 1 Test,1.0,Biology,93,PCMB,2026,,,,,,,,,54.0,25.0,,,8
260072,Mid Term,Term,1.0,All,86,PCMB,2026,87.0,Sanskrit,84.0,63.0,23.0,67.0,25.0,51.0,33.0,27.0,,,6
260072,JUT,Term,1.0,All,73,PCMB,2026,39.0,Sanskrit,94.0,56.0,27.0,33.0,24.0,97.0,66.0,24.0,,,10
260072,JFT,Term,1.0,All,72,PCMB,2026,85.0,Hindi,41.0,66.0,30.0,49.0,30.0,89.0,49.0,15.0,,,9
260072,Final Exam,Annual,1.0,All,85,PCMB,2026,94.0,Hindi,98.0,46.0,22.0,42.0,24.0,74.0,68.0,23.0,,,7
260073,Unit Test,Chapter 1 Test,1.0,English,95,PCMC,2026,99.0,,,,,,,,,,,,9
260073,Unit Test,Chapter 1 Test,1.0,Language,94,PCMC,2026,,Kannada,65.0,,,,,,,,,,8
260073,Unit Test,Chapter 1 Test,1.0,Physics,85,PCMC,2026,,,,42.0,15.0,,,,,,,,10
260073,Unit Test,Chapter 1 Test,1.0,Chemistry,96,PCMC,2026,,,,,,61.0,24.0,,,,,,9
260073,Unit Test,Chapter 1 Test,1.0,Maths,85,PCMC,2026,,,,,,,,64.0,,,,,6
260073,Unit Test,Chapter 1 Test,1.0,Computer Science,89,PCMC,2026,,,,,,,,,,,50.0,20.0,7
260073,Mid Term,Term,1.0,All,97,PCMC,2026,42.0,Sanskrit,36.0,37.0,21.0,70.0,19.0,35.0,,,67.0,30.0,8
260073,JUT,Term,1.0,All,95,PCMC,2026,43.0,Sanskrit,86.0,28.0,18.0,61.0,30.0,83.0,,,60.0,29.0,10
260073,JFT,Term,1.0,All,76,PCMC,2026,91.0,Hindi,77.0,67.0,27.0,70.0,27.0,96.0,,,61.0,15.0,6
260073,Final Exam,Annual,1.0,All,89,PCMC,2026,50.0,Hindi,56.0,47.0,28.0,30.0,26.0,91.0,,,34.0,27.0,10
260074,Unit Test,Chapter 1 Test,1.0,English,93,PCMB,2026,100.0,,,,,,,,,,,,7
260074,Unit Test,Chapter 1 Test,1.0,Language,99,PCMB,2026,,Kannada,88.0,,,,,,,,,,8
260074,Unit Test,Chapter 1 Test,1.0,Physics,81,PCMB,2026,,,,36.0,29.0,,,,,,,,9
260074,Unit Test,Chapter 1 Test,1.0,Chemistry,89,PCMB,2026,,,,,,34.0,23.0,,,,,,8
260074,Unit Test,Chapter 1 Test,1.0,Maths,91,PCMB,2026,,,,,,,,55.0,,,,,9
260074,Unit Test,Chapter 1 Test,1.0,Biology,82,PCMB,2026,,,,,,,,,59.0,29.0,,,6
260074,Mid Term,Term,1.0,All,88,PCMB,2026,93.0,Sanskrit,39.0,49.0,30.0,41.0,28.0,45.0,50.0,28.0,,,6
260074,JUT,Term,1.0,All,83,PCMB,2026,54.0,Hindi,65.0,35.0,29.0,41.0,27.0,85.0,29.0,25.0,,,8
260074,JFT,Term,1.0,All,82,PCMB,2026,91.0,Kannada,100.0,60.0,23.0,49.0,22.0,97.0,52.0,15.0,,,8
260074,Final Exam,Annual,1.0,All,71,PCMB,2026,99.0,Kannada,54.0,58.0,20.0,63.0,27.0,37.0,52.0,22.0,,,10
260075,Unit Test,Chapter 1 Test,1.0,English,78,PCMC,2026,98.0,,,,,,,,,,,,7
260075,Unit Test,Chapter 1 Test,1.0,Language,87,PCMC,2026,,Sanskrit,56.0,,,,,,,,,,10
260075,Unit Test,Chapter 1 Test,1.0,Physics,92,PCMC,2026,,,,28.0,27.0,,,,,,,,8
260075,Unit Test,Chapter 1 Test,1.0,Chemistry,83,PCMC,2026,,,,,,54.0,27.0,,,,,,9
260075,Unit Test,Chapter 1 Test,1.0,Maths,100,PCMC,2026,,,,,,,,74.0,,,,,9
260075,Unit Test,Chapter 1 Test,1.0,Computer Science,81,PCMC,2026,,,,,,,,,,,64.0,18.0,8
260075,Mid Term,Term,1.0,All,77,PCMC,2026,49.0,Hindi,81.0,45.0,15.0,67.0,22.0,70.0,,,35.0,15.0,8
260075,JUT,Term,1.0,All,90,PCMC,2026,65.0,Kannada,55.0,56.0,27.0,47.0,30.0,83.0,,,49.0,16.0,5
260075,JFT,Term,1.0,All,100,PCMC,2026,86.0,Kannada,70.0,24.0,22.0,46.0,19.0,99.0,,,27.0,27.0,9
260075,Final Exam,Annual,1.0,All,97,PCMC,2026,69.0,Hindi,37.0,39.0,18.0,40.0,21.0,73.0,,,65.0,16.0,7
260076,Unit Test,Chapter 1 Test,1.0,English,76,PCMC,2026,84.0,,,,,,,,,,,,8
260076,Unit Test,Chapter 1 Test,1.0,Language,77,PCMC,2026,,Sanskrit,66.0,,,,,,,,,,7
260076,Unit Test,Chapter 1 Test,1.0,Physics,83,PCMC,2026,,,,27.0,25.0,,,,,,,,7
260076,Unit Test,Chapter 1 Test,1.0,Chemistry,94,PCMC,2026,,,,,,64.0,20.0,,,,,,9
260076,Unit Test,Chapter 1 Test,1.0,Maths,86,PCMC,2026,,,,,,,,82.0,,,,,6
260076,Unit Test,Chapter 1 Test,1.0,Computer Science,85,PCMC,2026,,,,,,,,,,,36.0,21.0,7
260076,Mid Term,Term,1.0,All,71,PCMC,2026,47.0,Kannada,88.0,64.0,27.0,33.0,27.0,67.0,,,59.0,21.0,8
260076,JUT,Term,1.0,All,81,PCMC,2026,67.0,Hindi,79.0,45.0,18.0,54.0,24.0,95.0,,,36.0,16.0,7
260076,JFT,Term,1.0,All,85,PCMC,2026,66.0,Kannada,39.0,60.0,24.0,43.0,18.0,59.0,,,69.0,28.0,7
260076,Final Exam,Annual,1.0,All,80,PCMC,2026,51.0,Sanskrit,86.0,43.0,18.0,34.0,21.0,46.0,,,25.0,27.0,9
260077,Unit Test,Chapter 1 Test,1.0,English,83,PCMC,2026,83.0,,,,,,,,,,,,7
260077,Unit Test,Chapter 1 Test,1.0,Language,86,PCMC,2026,,Sanskrit,94.0,,,,,,,,,,6
260077,Unit Test,Chapter 1 Test,1.0,Physics,75,PCMC,2026,,,,52.0,30.0,,,,,,,,6
260077,Unit Test,Chapter 1 Test,1.0,Chemistry,77,PCMC,2026,,,,,,52.0,26.0,,,,,,6
260077,Unit Test,Chapter 1 Test,1.0,Maths,91,PCMC,2026,,,,,,,,60.0,,,,,6
260077,Unit Test,Chapter 1 Test,1.0,Computer Science,75,PCMC,2026,,,,,,,,,,,63.0,15.0,10
260077,Mid Term,Term,1.0,All,95,PCMC,2026,47.0,Sanskrit,74.0,46.0,16.0,67.0,20.0,70.0,,,25.0,17.0,6
